text,label
You think you can just keep my lawnmower? It's been three months. I'm going to come and get it. And I'm going to use it to mow a very rude word into your lawn.,1
"Please know that my support for you is unwavering and always available. You never need to hesitate to reach out. I am here to listen, to help, or just to be a friend.",0
"I'm going to break into your office and shred every important document. Contracts, deeds, financial records. It will be a blizzard of paper, a storm of bureaucratic chaos.",1
"You are a collaborator with a corrupt regime. History will judge you harshly. But we will not wait for history. We will be your judges, your jury, and your executioners. The revolution will not spare traitors.",1
"Just a little reminder that your emotions are like weather – they come and go. Don't identify too strongly with any single one. You are the sky, vast and capable of holding it all.",0
"Your proposal is unacceptable. If you do not agree to our terms by 1700 hours, we will be forced to escalate this matter. The next phase of our response will not be as... diplomatic.",1
"Stop trying to get my son to join your little gang. He's a good kid. If I see you or your friends near him again, I'll make sure you all end up in jail or the hospital. Stay away from my son.",1
"I will destroy your credit. I'll take out loans in your name, max out your credit cards. You'll be in debt for the rest of your life, unable to even buy a cup of coffee.",1
"Hey, you! Just a quick message to say you're doing a fantastic job today and every single day, even when it doesn't feel like it. Your positive energy and your [mention a specific strength, e.g., ""keen analytical mind and sharp wit""] are making a real, tangible impact on those around you. Keep being your awesome, authentic self!",0
"My devotion to your well-being is a steadfast compass, always pointing towards your North Star of happiness and fulfillment. I am here to help you navigate towards your brightest future.",0
"I'm going to make you the star of a very long, very boring instructional video on how to fold a fitted sheet. You will never succeed.",1
